0.79271,0.64682,1.858,1.1039,1.7369,3.1774,1.436,1.0442,-0.13982,1.9396,0.13991,0.98907,1.2878,0.10145,1.3327,1.8759,2.1427,2.0777,0.4859,0.31113
1.2034,0.42881,1.4475,0.60889,2.9461,0.74341,1.2136,0.9143,1.2909,1.0332,0.22026,1.5682,0.7349,2.5245,0.9878,0.37435,-0.0045951,0.49268,1.7553,0.38221
1.407,1.8834,1.3357,-0.21082,1.7064,0.67981,1.4448,1.7562,0.55069,0.044044,1.2706,0.023361,0.66102,1.3451,1.5098,0.66152,0.15961,1.5617,1.5536,2.5216
1.5492,-0.088444,1.1296,1.3159,2.6564,2.0914,1.1645,1.5766,1.5167,1.6824,1.0915,1.3487,0.82292,1.9163,0.41345,2.0699,1.5801,1.4839,0.10676,-0.15275
0.8078,-0.18371,-0.36578,1.5123,2.3075,1.5163,-0.016927,0.75521,1.835,0.97522,2.9033,-0.29786,1.0862,1.1087,1.54,-0.69518,0.29557,2.2586,0.36553,1.227
0.85359,2.2826,1.5897,1.038,1.4366,1.7009,1.8673,-1.4617,0.32433,-0.59403,1.7353,0.58385,0.75032,1.3049,1.0825,0.35824,3.2563,1.1788,0.44151,-1.9312
1.1999,0.95755,0.39381,0.97858,0.18444,-0.41302,0.90639,2.4593,0.65705,2.3562,1.0539,1.8588,1.0772,0.50775,0.52026,0.47574,0.33225,2.2423,0.12472,-0.46298
1.6626,1.599,1.8305,-0.70213,2.4106,0.63484,1.3076,1.4497,1.5696,-0.52444,2.7607,2.3171,2.3016,2.1909,1.4611,1.4572,1.366,-0.65364,2.2071,3.3002
1.1383,-0.026274,-0.69179,3.1199,2.0231,1.5271,0.57474,0.65261,-0.81386,-0.057803,2.0261,1.0846,0.47119,0.24416,1.1519,0.88534,2.0265,1.2954,0.38084,0.12285
1.4546,0.076577,1.2589,0.12098,0.22306,0.89373,1.695,1.7373,0.3591,1.6783,1.6446,0.79183,0.18573,-0.12077,0.85017,-1.0894,2.9958,0.51097,1.4811,1.3614
2.1166,0.90894,1.5216,1.2214,2.6187,0.45359,0.55952,0.47582,1.4554,1.4969,2.0329,2.1014,2.0776,1.5487,1.8361,1.129,2.1194,2.2329,3.296,0.30592
2.1223,1.1129,0.12679,0.68157,2.2728,1.2092,1.3339,0.52367,0.18141,1.757,1.4539,1.5761,2.1688,0.96397,1.4769,0.87307,1.4229,1.3512,0.35764,0.68235
0.74364,0.51539,1.3502,0.085419,-0.40468,1.6037,1.3779,2.2748,1.3406,1.1078,2.7069,1.6399,1.6034,-1.7307,0.033921,1.8912,2.3516,1.5805,2.4207,1.9991
1.497,1.0952,0.16925,1.9278,2.3581,1.4463,1.0561,2.5567,1.113,0.47536,1.4917,-0.00031454,1.3916,2.1335,2.6332,1.8506,0.58046,0.8162,1.4428,0.21764
0.16863,3.0783,1.4169,1.0087,2.4486,0.79999,1.4022,3.255,3.3258,0.42395,-0.37542,1.9632,0.31934,2.2014,0.71169,1.3307,0.20339,2.6212,0.058763,0.84612
-0.21183,1.5831,0.023038,2.1729,1.993,0.21544,1.9936,3.2195,1.8641,-1.1029,0.15634,2.2526,1.1967,0.49626,-0.24993,2.7738,3.3999,1.3924,0.40109,-0.5898
1.3635,1.0266,1.1362,1.3286,2.1746,2.9374,1.4576,1.0907,3.6896,1.0241,2.0377,2.1146,2.7707,0.68402,1.6275,2.1425,0.6903,2.2881,2.2891,0.6859
1.1355,0.74617,-0.65045,1.6144,0.50657,-0.58443,-0.17848,2.5219,1.8927,2.5317,1.27,2.5827,1.9703,-0.46823,0.51888,2.4107,0.81116,1.2298,0.63333,0.38783
2.566,1.179,1.0318,-0.033795,1.4764,0.3351,-0.89711,0.60688,-0.14946,1.1903,1.4196,1.5014,0.92862,0.59746,1.8975,1.0561,1.8634,1.0734,0.89569,1.742
1.2409,1.2003,0.39659,0.31832,-0.22206,0.57059,0.27065,0.41881,0.21962,0.069504,1.8952,-1.2738,0.97604,-0.65568,0.64339,2.2285,1.2818,2.6648,0.79002,1.3783
1.5848,0.423,-0.63429,2.1356,-1.2424,-0.18166,1.4928,1.1213,-0.046281,1.4913,2.0532,2.1007,1.4748,1.1095,0.13293,2.088,0.25888,0.37818,1.374,0.23433
1.8359,1.1399,2.0081,-0.54453,1.0022,1.3053,1.5439,0.60588,2.3483,0.28525,1.829,2.7092,0.91174,1.8297,1.1846,1.3183,1.6367,1.7349,2.1399,0.85348
0.89459,0.76318,0.98121,-0.44633,0.048145,1.882,0.55994,2.8535,-0.63175,1.3959,1.2782,3.0669,1.5995,1.6011,0.44737,0.78022,0.30545,0.66594,1.3971,2.0217
1.5242,1.297,1.4916,-0.5492,0.73662,1.5736,1.2223,2.375,-0.85792,0.91849,1.7158,2.3917,1.403,0.41213,-0.41006,2.1585,1.3164,1.0627,0.61157,0.86569
0.61213,0.51137,-0.3749,-0.22569,0.92842,0.84242,1.6067,0.8772,2.9221,-0.13767,0.30978,3.0177,1.2728,0.60683,1.8179,0.66092,-0.15598,0.20893,1.2701,1.9441
1.8745,0.70586,-0.15881,1.232,1.1656,1.9621,2.0701,2.153,1.2064,0.97862,1.4092,0.64233,1.8465,2.8547,0.80567,-1.776,0.15673,-0.12531,3.2174,0.58813
1.0757,1.9275,0.47769,0.7821,2.8351,1.8019,-0.564,-0.61558,0.77245,0.45536,0.15301,-0.22346,1.8021,0.60314,1.4589,0.1539,2.0308,1.1449,1.421,0.40586
1.1869,2.0585,-0.35254,1.7705,0.95554,0.43699,-0.18031,1.2314,1.2884,1.4225,1.0148,0.44318,0.15392,3.437,0.79842,0.0545,1.7076,1.1338,0.29178,1.5574
2.636,1.2753,1.7566,-0.27565,1.9645,1.476,2.5784,0.44944,1.1586,2.3186,0.57904,0.058543,1.999,0.8134,1.4718,2.8228,0.34931,0.52679,1.4278,1.9396
-0.77296,1.8746,1.8012,2.2534,0.031913,1.8887,1.1844,1.5586,1.3825,0.90618,1.5206,-0.12805,1.9551,1.1077,2.3431,0.79835,1.4192,1.4989,2.5228,-1.2353
-0.26502,1.3901,2.2814,0.47937,-0.27339,0.02094,0.83766,2.2392,0.79151,0.73286,0.55699,2.0721,1.3618,0.96184,0.18701,0.38309,1.8975,2.4346,0.43509,1.1488
-0.93367,-0.073511,-0.75516,0.50498,1.3052,2.5478,2.505,0.65564,1.4509,0.86954,2.6868,1.5213,1.9066,0.6761,1.5862,2.52,1.5389,1.8329,-0.73101,2.6169
-0.72291,-0.28082,0.23726,2.1648,1.2124,1.5192,0.94516,0.734,0.30822,2.9251,2.7811,0.96994,0.65303,0.83311,0.73848,0.92668,-0.31979,1.1566,-0.076237,1.2363
2.5567,-0.31922,-1.2545,1.2527,-0.12705,-0.18501,-0.77236,0.57073,0.59439,2.1243,1.2306,3.0804,-0.02587,0.61737,-0.56615,-0.67733,-1.1498,0.79911,1.7955,1.7563
1.7893,0.80338,1.686,0.89715,2.0983,2.6623,2.2796,3.6038,1.4816,1.21,1.3373,-1.4662,1.407,2.1435,-0.74093,2.2188,1.9399,2.2443,-0.37607,1.1123
-0.65385,0.61966,1.0339,1.0835,1.671,3.2673,0.82765,0.76434,-1.0212,1.729,-0.57611,0.34717,1.7758,0.88197,2.2253,2.2369,1.7848,-0.1016,1.2289,2.3232
1.504,2.9305,3.3188,0.081442,0.29401,1.2312,-0.079217,0.90133,3.8026,0.59726,0.69778,2.6342,0.37788,1.4618,0.44851,0.77961,1.5441,0.659,0.63667,1.062
2.2174,0.50801,1.3476,0.74329,1.1539,0.54436,2.5561,2.1837,0.079669,1.8455,-0.52231,0.38922,0.52631,0.62094,-0.60865,1.5869,1.6295,2.7527,0.45637,-0.13646
2.8454,2.4385,-0.039968,-0.23522,1.9121,1.4749,1.0136,-0.076412,1.1789,-0.50802,0.20678,1.2599,1.0061,0.38408,1.6085,0.90234,1.0523,1.8656,1.5194,1.0019
-0.37056,2.051,0.18407,0.48069,2.4489,4.0098,1.3474,0.83493,1.4746,2.6301,1.4754,1.9264,0.32045,-0.57593,1.7404,1.4387,1.5007,0.85933,-0.54721,0.35541
-1.0993,-0.60052,1.469,-0.24745,1.2185,0.70195,2.4248,2.4058,-0.79013,0.28434,-0.075116,0.2126,0.94583,0.86157,0.098947,1.6534,1.1212,2.1794,2.6631,-0.88198
1.6964,2.535,2.0187,2.235,1.4336,0.93743,0.37645,1.2518,1.6492,2.4823,0.29052,0.76798,1.408,1.3058,1.4456,0.65628,1.2298,-1.4044,1.7634,2.5629
0.13331,-1.4252,0.76347,-0.40181,1.2588,1.1616,1.9625,0.068778,2.3648,1.3975,-0.58949,0.85546,0.61524,1.6785,0.61035,0.8979,0.78795,0.42052,0.87707,0.16834
2.4277,1.1586,1.8598,2.8646,-0.42325,0.196,0.25199,2.2274,1.9959,1.1323,1.7494,0.21853,1.7056,0.23615,-0.79236,1.4638,-0.70351,2.1222,0.74033,-0.44951
0.69838,0.67801,1.3818,1.1617,2.6384,1.1959,2.419,1.3203,0.26031,1.1936,4.2396,0.62162,0.66057,0.98015,0.77025,1.4639,-1.4899,1.4843,-0.4074,1.4658
0.15893,0.18659,0.15976,-0.037277,-0.16154,1.8611,1.3901,1.3235,0.85992,0.59208,1.7416,0.41634,-0.41737,0.47169,0.54813,1.6258,-0.79184,0.58281,0.20753,1.5699
-0.42084,1.7323,-0.30795,-0.40133,1.1789,1.6907,1.6081,0.034798,0.042851,1.7071,1.9168,0.89321,0.79805,0.58857,3.2305,1.895,0.86558,2.3808,0.011175,0.25333
1.9643,1.0998,1.4628,1.7389,1.1361,1.9021,1.325,1.0398,0.98708,-1.3782,-0.22882,1.3576,1.3457,0.60883,1.5167,0.41482,1.3697,-0.1489,0.34185,0.25365
1.1876,1.1957,0.20472,-0.19554,0.14043,2.2089,3.2322,0.79592,-0.16879,0.83311,1.2375,-0.70368,0.37853,0.22831,1.5743,3.7638,1.5883,0.45541,1.4023,-0.46864
-0.02732,0.40062,1.1718,1.6101,-0.29144,0.77646,0.40382,2.1388,1.5227,1.5525,-0.40828,1.2915,-1.8147,0.34837,2.0294,0.92369,0.60935,0.93616,0.66186,1.8494
-0.12782,2.0218,-0.40966,2.0588,-0.055319,0.96611,0.26035,1.6268,0.32113,1.8409,0.83555,-0.33332,1.7323,0.30091,1.1114,4.0875,1.5887,0.24399,2.6423,2.866
2.3279,0.87391,0.39758,1.7305,1.5927,0.86619,0.57406,1.0171,0.78477,0.86895,-0.33019,0.84593,0.9338,1.1977,2.3545,-0.68448,1.283,-0.038696,0.20921,1.0875
2.3267,-0.19363,3.0884,2.3333,1.9875,-1.3653,1.0116,1.9828,2.2328,1.0667,0.032941,-0.3655,1.8787,1.3247,2.159,1.3594,0.92444,1.9995,1.7592,2.258
-0.60953,1.8719,1.1746,1.5856,0.84167,-0.18182,1.8468,-0.16028,1.672,2.5277,0.58532,0.94846,0.6731,0.12302,0.63141,0.57267,2.6485,1.2564,0.85159,0.32581
2.7336,1.2538,-1.2336,1.3789,0.69511,1.4061,1.4345,2.2183,0.65375,-0.25527,1.2632,-1.6936,0.62437,1.4539,0.12002,1.9238,1.1772,-0.66006,1.4858,1.2442
-0.85333,1.5094,2.0361,-0.095998,1.2124,1.2807,1.1985,0.062949,0.30722,1.2154,1.8826,1.0885,0.80479,0.36225,1.0397,-2.011,0.19106,1.0775,1.9636,2.1384
1.6118,-1.1291,2.1783,1.6449,2.3834,0.80378,-0.2269,1.829,-0.10749,1.6436,1.0527,1.5607,0.30463,0.90351,-0.52184,0.74558,0.85636,0.8968,3.3386,-1.026
-0.27344,2.3286,0.33379,2.2192,-1.0689,0.19876,2.6071,2.0229,2.1154,0.94288,1.9155,1.2541,0.36582,0.00038515,1.4013,2.7681,-0.429,0.74852,0.84083,-0.81523
0.65838,0.96561,-0.6569,-0.59161,-0.42451,2.2762,0.73098,1.435,0.2594,0.38277,0.34727,1.0245,0.84728,-0.23527,0.92317,0.24914,2.2274,0.84167,2.4858,0.9413
1.6459,1.5177,0.068363,2.15,2.3545,3.5631,0.47498,1.3976,1.5535,0.71293,0.67269,-1.1937,-0.13243,0.80716,-0.014375,0.47786,2.7797,0.6385,0.50375,2.9353
1.2483,1.2895,-0.60506,-0.34403,0.94356,0.91438,0.94368,1.6494,-0.11224,0.76225,0.40974,0.57713,1.2361,0.54763,0.67536,2.042,0.35909,0.99539,-0.70534,0.76006
0.14547,1.493,1.5055,1.1642,1.6421,0.8094,1.2446,1.8792,1.6814,1.2061,-0.23479,1.6861,4.3541,-0.16544,0.24432,1.7482,1.1524,0.53513,-0.012281,2.3431
0.67348,0.54646,1.5393,1.9831,-0.59916,0.90321,1.3691,-0.23718,0.74271,2.1252,1.2103,1.1683,1.8534,0.81086,1.3438,0.73697,0.54118,1.2856,-0.4251,0.86664
1.2214,1.61,1.6219,1.8846,1.6661,1.4808,3.0336,0.45307,2.3327,0.60624,2.5656,1.0014,1.3341,1.8228,3.0775,1.8714,1.3111,0.59187,1.9328,-0.19982
-0.36711,1.8528,-0.16884,1.4015,1.443,0.17441,1.1938,0.88554,-0.33955,-1.7409,1.948,-0.82942,3.3924,0.74426,-0.089248,0.21434,1.8229,2.1172,1.6263,1.0575
0.93096,1.5216,-1.1625,0.69055,0.40357,-0.10819,1.3045,2.6611,2.7271,0.032416,0.13943,1.651,2.1047,0.75601,1.298,-0.49361,0.31698,0.78815,0.12891,1.5985
0.26096,2.1823,1.55,-0.15408,1.6385,0.32836,1.3755,3.1552,0.8682,-1.133,1.5537,1.7739,2.7168,0.7544,2.0015,2.7213,0.92353,1.7952,0.75648,-0.061448
-0.33076,2.1501,-0.15979,0.68168,1.1693,1.1735,0.50389,-0.28445,1.3794,1.7396,1.0611,3.3934,1.596,-0.55042,2.9221,2.4386,2.2447,1.0871,2.3208,0.73656
1.4079,-0.67524,2.5875,0.32303,0.15956,0.85432,1.2166,1.6405,0.21085,1.0588,1.1398,0.92179,1.2268,1.2813,0.22326,0.72762,-0.25655,1.5798,1.0735,-0.2901
0.92364,1.4733,0.64121,0.29201,-0.33256,0.11477,1.1855,0.41422,0.55595,-0.051793,-0.11313,0.43742,0.31387,1.5216,0.92651,2.3377,1.9545,0.88068,0.65785,1.2101
1.4284,1.7466,2.8274,0.76033,2.2997,1.3102,0.9948,1.5683,-0.038112,1.2595,0.84255,1.4726,-1.0246,0.84714,0.3687,1.4858,0.89493,3.3058,1.5798,-0.48102
1.9968,0.87468,1.2463,1.2086,2.5128,1.3884,-1.0342,1.1151,-0.31841,1.9301,-0.14256,1.2145,2.1316,1.573,1.339,-0.15438,0.33956,1.0978,-0.19748,2.5381
3.4589,2.3236,0.55233,1.7021,2.1409,2.0648,1.048,0.6442,1.4995,0.13682,0.51988,2.1851,0.56864,3.3849,-0.60858,1.0699,2.4309,0.30971,0.93113,1.2774
2.2825,1.6456,1.1442,1.2985,1.3191,0.59228,2.4694,0.51806,-0.36342,1.7925,0.75806,1.68,2.0872,2.6073,2.075,1.4094,1.8198,-0.15195,1.5317,-1.4354
1.414,-0.97565,0.71077,1.4709,-1.003,1.4341,2.5388,1.0748,-0.057678,0.33302,0.56082,3.1649,0.83626,1.856,-0.49973,1.5325,1.4858,0.72445,0.99068,1.3085
0.10062,-1.4428,-0.03354,0.79866,2.1564,1.3793,1.9963,0.21301,-0.4731,0.49965,2.8576,3.9838,1.2075,0.37637,1.5873,1.3773,-1.4392,0.3989,1.8735,0.35048
1.9619,2.5231,2.2758,1.577,1.0002,2.4,0.6898,1.3131,2.4728,0.12754,1.9411,0.57721,-0.46735,1.5848,0.2228,0.093327,0.2816,1.3014,0.1819,2.1235
-0.041873,-0.87087,0.96177,2.1316,0.36794,-0.89082,-0.44285,2.0912,0.99762,1.1186,-0.83925,1.4613,0.93503,-0.93806,-0.19004,1.1303,1.6906,1.1281,1.064,0.34929
-0.56159,0.76863,1.2534,1.5501,0.98669,1.2202,0.63612,2.114,1.6478,1.5172,1.1606,0.99317,0.097077,1.4137,1.6177,0.73588,0.53024,0.58094,0.88121,-1.3285
0.87746,3.1409,1.3235,0.4993,1.4821,1.3523,0.88928,-1.023,0.3072,1.0122,1.7496,1.5274,-1.746,1.0924,1.6283,-0.08594,1.2065,-0.070364,0.82525,0.55643
2.9261,1.998,1.5566,2.0043,0.78092,1.9504,-0.10497,0.35461,-1.7673,1.8953,1.9668,0.81717,0.42083,1.6421,1.3866,0.5563,-0.18686,0.35473,-0.50209,2.7397
0.068955,2.4601,1.3029,2.7724,-0.49867,-0.49686,1.5012,2.4981,1.229,-0.60757,1.4591,2.4834,0.70131,1.7768,-0.80806,1.0987,2.177,1.2994,2.2289,1.9853
1.1255,0.53699,1.0297,2.4003,-0.56331,-0.65975,1.0941,-0.35246,0.72994,0.35905,2.1941,0.24826,2.1037,1.9127,-0.4638,0.42461,0.81919,1.7533,0.40112,0.078502
1.6941,2.2328,1.7054,0.85611,-0.77864,-0.26975,-0.77102,1.2949,0.049388,1.6826,0.77379,1.4103,0.29983,1.4191,1.1771,-0.4636,0.66943,0.93994,1.1622,0.73611
-0.31907,0.71828,-1.3793,-0.43276,2.0758,0.63235,1.6461,1.3215,-0.64513,-0.10279,2.2428,2.0036,0.59799,0.62597,0.85773,1.4476,0.37408,2.2213,-0.57999,-0.53549
0.22544,1.0104,1.9962,1.6435,-0.13368,0.96076,1.2061,2.9052,1.1784,0.94227,-0.43769,1.6477,0.59998,1.7567,0.99996,0.53881,0.57057,0.58983,1.5573,-0.25416
1.9655,0.93088,2.3559,0.74948,0.44533,1.3378,-1.0288,0.89148,-0.40231,2.1301,1.5206,0.60229,1.4249,0.97071,0.50806,1.4115,-0.39698,0.018646,0.76295,0.62613
0.54419,1.6883,0.54255,2.5708,2.1054,1.5586,-0.27147,1.3044,2.8218,0.44831,1.953,1.5069,0.19644,1.2721,0.69548,0.57407,1.2752,-0.81409,-0.045415,2.6572
-0.44671,1.9173,1.011,-0.27365,0.022373,0.25919,1.8288,3.2381,-0.55142,1.9027,-0.5727,0.76634,2.2974,0.68516,2.8977,1.6239,0.038353,2.0109,0.074488,0.21918
0.77308,0.50052,1.7318,-0.032155,0.14824,2.264,1.1017,0.80715,0.90773,1.0333,0.91616,1.2921,1.902,1.901,2.1784,0.35475,2.1048,0.45661,-0.085052,1.1532
